state,entity
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"FL","Starbucks"
"FL","Starbucks"
"FL","Dunkin Donuts"
"FL","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Starbucks"
"GA","Starbucks"
"GA","Starbucks"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
"GA","Dunkin Donuts"
